Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2
20100918,261,21.4,0,12.1,0,0,0,3.6,0,13.7,42,9.4,0,36.9,66.6,18/09/2010
20100919,262,20.8,0,14.3,0,0,0,1.2,0,6.9,42,9.7,0,39.5,59.6,19/09/2010
20100920,263,19.7,0,13,0,5.2,0,0,0,3.7,42,16,0,69.7,100,20/09/2010
20100921,264,22.9,0,14.7,0,16.2,0,3,0,10.7,42,19.1,0,68.4,100,21/09/2010
20100922,265,23.7,0,16.5,0,0.4,0,3.2,0,11.9,42,18.8,0,64.2,100,22/09/2010
20100923,266,24,0,14.5,0,0,0,3.6,0,18.1,42,17.2,0,57.7,100,23/09/2010
20100924,267,24.4,0,17,0,0,0,3.2,0,19.6,42,17.4,0,57,89.9,24/09/2010
20100925,268,22.6,0,17.9,0,0.8,0,3,0,9,42,19.5,0,71.1,95.1,25/09/2010
20100926,269,24.5,0,13.2,0,0,0,3.8,0,17.6,42,16.6,0,54,100,26/09/2010
20100927,270,25.4,0,14.9,0,0,0,5,0,22.3,42,19.4,0,59.8,100,27/09/2010
20100928,271,26.3,0,19.3,0,0,0,4.4,0,14.4,42,20.5,0,59.9,91.6,28/09/2010
20100929,272,25.2,0,17.9,0,19.4,0,3.8,0,18.4,42,20.6,0,64.3,100,29/09/2010
20100930,273,21.7,0,16.2,0,0,0,3.8,0,14.8,42,13.3,0,51.3,72.3,30/09/2010
20101001,274,21,0,13.5,0,0,0,3.8,0,11.7,42,11.4,0,45.9,73.7,1/10/2010
20101002,275,21.5,0,14.9,0,5.2,0,3.2,0,14.8,42,17.8,0,69.4,100,2/10/2010
20101003,276,22.6,0,16.4,0,15.2,0,0.4,0,9.1,42,20,0,73,100,3/10/2010
20101004,277,25.7,0,16.3,0,8,0,3.6,0,24.5,42,18.9,0,57.2,100,4/10/2010
20101005,278,27.4,0,16.4,0,0,0,6.6,0,21.6,42,18.4,0,50.4,98.7,5/10/2010
20101006,279,26.3,0,17.1,0,2.8,0,5.6,0,24,42,17.3,0,50.6,88.8,6/10/2010
20101007,280,27.4,0,17.8,0,0,0,4.2,0,21,42,20.1,0,55.1,98.7,7/10/2010
20101008,281,21.9,0,19.3,0,35,0,1.2,0,5.2,42,20.6,0,78.4,92.1,8/10/2010
20101009,282,20.3,0,17,0,44.8,0,2,0,5.7,42,16.6,0,69.7,85.7,9/10/2010
20101010,283,19.7,0,15.9,0,13.2,0,3.2,25,7.2,42,18.4,0,80.2,100,10/10/2010
20101011,284,21.7,0,16,0,106.8,0,1.6,0,3.4,42,20.9,0,80.5,100,11/10/2010
20101012,285,22.6,0,18.1,0,31.8,0,3.4,0,15.6,42,18.9,0,69,91,12/10/2010
20101013,286,23.4,0,15.4,0,5.6,0,7,0,22.1,42,11.8,0,41,67.5,13/10/2010
20101014,287,23.4,0,15.7,0,0,0,3,0,21.1,42,17.1,0,59.4,95.9,14/10/2010
20101015,288,25,0,18.7,0,0,0,4.8,0,10.5,42,19.9,0,62.8,92.3,15/10/2010
20101016,289,20.7,0,14.1,0,15.8,0,9.6,0,28.3,42,8.6,0,35.2,53.5,16/10/2010
20101017,290,19.8,0,7.2,0,0,0,8.6,0,29.2,42,5.5,0,23.8,54.2,17/10/2010
20101018,291,22.3,0,10.1,0,0,0,4.8,0,28.4,42,13,0,48.3,100,18/10/2010
20101019,292,24.6,0,12.3,0,0,0,6.4,0,28.4,42,14.6,0,47.2,100,19/10/2010
20101020,293,23.2,0,15.3,0,0,0,4,0,14.3,42,15.9,0,55.9,91.5,20/10/2010
20101021,294,21.7,0,17,0,12.8,0,3,0,12.4,42,13,0,50.1,67.1,21/10/2010
20101022,295,23.8,0,12.4,0,0,0,5.8,0,24.5,42,14.3,0,48.5,99.4,22/10/2010
20101023,296,24.3,0,14.2,0,0,0,5.4,0,28.1,42,16.3,0,53.7,100,23/10/2010
20101024,297,25.4,0,15.3,0,0,0,7.3,25,26.8,42,19,0,58.6,100,24/10/2010
20101025,298,24.6,0,16.3,0,36.5,0,4.8,0,22.2,42,20.8,0,67.3,100,25/10/2010
20101026,299,24.5,0,17.6,0,3.2,0,3.6,0,19.9,42,19.4,0,63.1,96.4,26/10/2010
20101027,300,26,0,18.5,0,0.2,0,6.2,0,27.3,42,19.5,0,58,91.6,27/10/2010
20101028,301,25.6,0,17.3,0,0,0,7,0,22.2,42,20,0,60.9,100,28/10/2010
20101029,302,25.2,0,16.5,0,0.4,0,4.6,0,29,42,16.8,0,52.4,89.6,29/10/2010
20101030,303,24.9,0,16.5,0,0,0,6,0,27.7,42,18.4,0,58.4,98.1,30/10/2010
20101031,304,24.7,0,15.9,0,0,0,4.2,0,21.2,42,18,0,57.9,99.7,31/10/2010
20101101,305,22.5,0,16.2,0,0,0,3.2,0,8.4,42,17.1,0,62.8,92.9,1/11/2010
20101102,306,27,0,16.9,0,0.4,0,9.2,0,28.9,42,13.5,0,37.9,70.2,2/11/2010
20101103,307,24.9,0,12.9,0,0,0,5.2,0,25.8,42,15.8,0,50.2,100,3/11/2010
20101104,308,21.4,0,20.5,0,0.4,0,1.2,0,3.6,42,20,0,78.5,83,4/11/2010
20101105,309,23.7,0,17.1,0,9.8,0,3,0,15.4,42,18.4,0,62.8,94.4,5/11/2010
20101106,310,26.7,0,16,0,0,0,5.2,0,25.2,42,15.6,0,44.5,85.9,6/11/2010
20101107,311,25.7,0,17.4,0,0,0,7,0,24.8,42,19.1,0,57.9,96.2,7/11/2010
20101108,312,25.3,0,20.5,0,1,0,4.8,0,17.5,42,19,0,58.9,78.8,8/11/2010
20101109,313,26.1,0,19.1,0,0.8,0,5.6,0,19,42,20.6,0,60.9,93.2,9/11/2010
20101110,314,25.8,0,17.8,0,1.6,0,5.4,0,24.7,42,17.7,0,53.3,86.9,10/11/2010
20101111,315,26.4,0,17.3,0,0,0,6.6,0,27.5,42,19.6,0,57,99.3,11/11/2010
20101112,316,26.9,0,18.4,0,0,0,7.8,0,27.4,42,22.4,0,63.2,100,12/11/2010
20101113,317,27.2,0,21.8,0,0,0,6,0,27.7,42,19.5,0,54.1,74.7,13/11/2010
20101114,318,27.2,0,20.8,0,0.2,0,5.6,0,24.4,42,19.4,0,53.8,79,14/11/2010
20101115,319,27.4,0,18.4,0,3,0,8.4,0,29.1,42,19.1,0,52.3,90.3,15/11/2010
20101116,320,27,0,20.2,0,0,0,8,0,25.8,42,21.6,0,60.6,91.3,16/11/2010
20101117,321,28.4,0,20,0,0,0,8,0,25.6,42,18.1,0,46.8,77.4,17/11/2010
20101118,322,26.5,0,20.9,0,0,0,2.4,0,9.5,42,21.7,0,62.7,87.8,18/11/2010
20101119,323,25.5,0,18.3,0,27.6,0,5.4,0,16,42,22.1,0,67.7,100,19/11/2010
20101120,324,25,0,19.6,0,0,0,5,0,13.5,42,15.9,0,50.2,69.7,20/11/2010
20101121,325,25.2,0,18.1,0,0,0,5.8,0,14.9,42,18,0,56.2,86.7,21/11/2010
20101122,326,26.4,0,18,0,2.8,0,9.4,0,26.3,42,17.2,0,50,83.4,22/11/2010
20101123,327,25.8,0,21.2,0,0.2,0,7.4,0,25.7,42,15.4,0,46.4,61.2,23/11/2010
20101124,328,25.5,0,19.9,0,2.2,0,7,0,21.4,42,18.5,0,56.7,79.7,24/11/2010
20101125,329,25.4,0,20.6,0,0.4,0,5.2,0,21.7,42,14.7,0,45.3,60.6,25/11/2010
20101126,330,26.7,0,19.7,0,0,0,7,0,25.8,42,18.2,0,52,79.3,26/11/2010
20101127,331,26.3,0,20.1,0,0.6,0,8.8,0,27.5,42,18.5,0,54.1,78.7,27/11/2010
20101128,332,26.2,0,19.5,0,0,0,6.6,0,15.8,42,17.2,0,50.6,75.9,28/11/2010
20101129,333,27,0,16.6,0,0,0,6.8,0,27.9,42,19.5,0,54.7,100,29/11/2010
20101130,334,27.1,0,20.6,0,2.2,0,6.6,0,21.5,42,19.3,0,53.8,79.6,30/11/2010
20101201,335,25.5,0,22,0,0.4,0,6.4,0,7.4,42,22.4,0,68.7,84.8,1/12/2010
20101202,336,26,0,20.1,0,61.8,0,4.4,0,15.3,42,21.3,0,63.4,90.6,2/12/2010
20101203,337,24.2,0,21.1,0,0.4,0,3.2,0,7.3,42,20.5,0,67.9,82,3/12/2010
20101204,338,23.9,0,20.5,0,2.6,0,4.2,0,5.6,42,20.5,0,69.1,85,4/12/2010
20101205,339,25.4,0,19.8,0,72.2,0,0.8,0,17.3,42,24,0,74,100,5/12/2010
20101206,340,26.1,0,20.4,0,12.4,0,3.2,0,11.3,42,23.4,0,69.2,97.7,6/12/2010
20101207,341,27.1,0,20.8,0,12.4,0,6.4,0,21.7,42,23.2,0,64.7,94.5,7/12/2010
20101208,342,27.1,0,22.4,0,4.2,0,6.2,0,27.6,42,22.5,0,62.8,83.1,8/12/2010
20101209,343,27.7,0,22.4,0,0,0,8,0,30.6,42,23.2,0,62.5,85.7,9/12/2010
20101210,344,28.2,0,21.7,0,0,0,7.2,0,28.8,42,23.7,0,62,91.3,10/12/2010
20101211,345,29.3,0,24.1,0,0,0,3,25,17.3,42,26.8,0,65.8,89.3,11/12/2010
20101212,346,25.5,0,20.3,0,76.2,0,2,0,7.3,42,24.6,0,75.4,100,12/12/2010
20101213,347,28.1,0,22.1,0,6,0,5.8,0,25.9,42,23.8,0,62.6,89.5,13/12/2010
20101214,348,28.2,0,20.6,0,0,0,5.8,0,20,42,22.4,0,58.6,92.4,14/12/2010
20101215,349,28.6,0,20.5,0,0.6,0,7,0,30.8,42,20.1,0,51.4,83.4,15/12/2010
20101216,350,28.7,0,19.9,0,3.6,0,10.6,0,20.4,42,25.5,0,64.8,100,16/12/2010
20101217,351,29.4,0,18.2,0,29.8,0,4.6,0,24.4,42,25,0,61,100,17/12/2010
20101218,352,30.8,0,21.3,0,0.2,0,5.2,0,17.6,42,17.5,0,39.4,69.1,18/12/2010
20101219,353,24.7,0,20.9,0,7.6,0,3.8,0,4,42,18.7,0,60.1,75.7,19/12/2010
20101220,354,28.4,0,17.1,0,43,0,8.6,0,29.6,42,18.3,0,47.3,93.9,20/12/2010
20101221,355,27,0,13.4,0,0,0,8,0,30.8,42,11.2,0,31.4,72.9,21/12/2010
20101222,356,23.2,0,18.6,0,0.6,0,0.6,0,4,42,20.4,0,71.8,95.2,22/12/2010
20101223,357,27.4,0,19.4,0,13.6,0,3.2,0,16.6,42,24.1,0,66,100,23/12/2010
20101224,358,27.1,0,22.3,0,0,0,6.6,0,12.1,42,24.6,0,68.6,91.4,24/12/2010
20101225,359,26.9,0,22,0,38.6,0,1,0,11.4,42,27.9,0,78.7,100,25/12/2010
20101226,360,24.6,0,21.4,0,5,0,0.6,0,5.4,42,23.8,0,77,93.4,26/12/2010
20101227,361,26.4,0,21.7,0,55.8,0,2,0,3.7,42,29.7,0,86.3,100,27/12/2010
20101228,362,24.2,0,20.7,0,49.8,0,3.4,0,3.5,42,21.4,0,70.9,87.7,28/12/2010
20101229,363,26.1,0,20.8,0,2.6,0,4.4,0,15.9,42,19,0,56.2,77.4,29/12/2010
20101230,364,28.3,0,19.2,0,0,0,6.8,0,28.9,42,21,0,54.6,94.4,30/12/2010
20101231,365,27.8,0,20.4,0,0,0,6.6,0,29.3,42,20.5,0,54.9,85.6,31/12/2010
20110101,1,27.4,0,20.9,0,2.6,0,2.2,0,6.9,42,25.6,0,70.2,100,1/01/2011
20110102,2,28.4,0,22.1,0,13.4,0,6.2,0,28.5,42,27.6,0,71.3,100,2/01/2011
20110103,3,29.9,0,23,0,0,0,5.4,0,26.8,42,27.1,0,64.2,96.5,3/01/2011
20110104,4,28.7,0,21.9,0,0,0,5.2,0,22.8,42,22.1,0,56.1,84.1,4/01/2011
20110105,5,27.9,0,21.6,0,5,0,4.6,0,22.6,42,23.2,0,61.7,90,5/01/2011
20110106,6,24.1,0,20,0,48.6,0,2.9,25,3.8,42,25.2,0,84,100,6/01/2011
20110107,7,26.6,0,18.4,0,65.8,0,2,0,12.2,42,24,0,68.9,100,7/01/2011
20110108,8,26.6,0,21.2,0,8.6,0,2.4,0,10.2,42,22.4,0,64.3,89,8/01/2011
20110109,9,27.1,0,22.1,0,11.6,0,1.4,0,7.9,42,27.4,0,76.4,100,9/01/2011
20110110,10,26.7,0,22.9,0,112.4,0,2,0,4,42,28.8,0,82.2,100,10/01/2011
20110111,11,27.8,0,23.9,0,19.2,0,2.4,0,1.3,42,28.4,0,76,95.8,11/01/2011
20110112,12,28.5,0,23.5,0,27.2,0,7.8,0,27.6,42,27.8,0,71.5,96,12/01/2011
20110113,13,28,0,23.5,0,0,0,8.2,0,25.8,42,20.6,0,54.5,71.2,13/01/2011
20110114,14,28,0,21.3,0,0,0,7.2,0,27.9,42,20.5,0,54.2,81,14/01/2011
20110115,15,27.8,0,20.3,0,0,0,6.2,0,23.3,42,22.5,0,60.2,94.5,15/01/2011
20110116,16,28.3,0,18.9,0,0,0,7,0,24.7,42,21.7,0,56.4,99.4,16/01/2011
20110117,17,31.3,0,18.6,0,0,0,7.2,0,30.4,42,18.3,0,40,85.4,17/01/2011
20110118,18,33.5,0,22.4,0,0,0,4.6,0,26.2,42,26.6,0,51.4,98.2,18/01/2011
20110119,19,30,0,24.2,0,0.6,0,4.2,0,20.5,42,28.6,0,67.4,94.7,19/01/2011
20110120,20,28.6,0,20.8,0,19.6,0,6,0,22.5,42,26.1,0,66.7,100,20/01/2011
20110121,21,27.6,0,20.6,0,9.2,0,6.4,0,19.8,42,24.1,0,65.3,99.4,21/01/2011
20110122,22,28.3,0,18,0,0,0,9.8,0,29.6,42,19.3,0,50.2,93.6,22/01/2011
20110123,23,27.6,0,18.4,0,0,0,8.4,0,29.5,42,15.6,0,42.3,73.7,23/01/2011
20110124,24,27.6,0,17.8,0,0,0,5.8,0,30.6,42,18.9,0,51.2,92.8,24/01/2011
20110125,25,28,0,19.6,0,0,0,7.4,0,29.7,42,21.8,0,57.7,95.6,25/01/2011
20110126,26,28.7,0,21.8,0,0,0,7,0,29.6,42,22.7,0,57.7,86.9,26/01/2011
20110127,27,28.7,0,21.2,0,0,0,8.2,0,29.1,42,22.8,0,57.9,90.6,27/01/2011
20110128,28,28.9,0,21.4,0,0,0,8,0,25.2,42,23.8,0,59.8,93.4,28/01/2011
20110129,29,28.2,0,21.6,0,2.6,0,8,0,24.3,42,21.2,0,55.4,82.2,29/01/2011
20110130,30,29.2,0,21.6,0,0,0,5.8,0,18.7,42,22.2,0,54.8,86.1,30/01/2011
20110131,31,29.6,0,23.5,0,0.4,0,7.6,0,28.2,42,25,0,60.3,86.4,31/01/2011
20110201,32,29.8,0,23.7,0,1.4,0,4.8,0,21.2,42,28.8,0,68.7,98.3,1/02/2011
20110202,33,30.8,0,24.8,0,2.2,0,7.4,0,23.2,42,30.7,0,69.1,98.1,2/02/2011
20110203,34,30.8,0,24.5,0,0.8,0,7.2,0,23.3,42,28.4,0,63.9,92.4,3/02/2011
20110204,35,31.2,0,23.5,0,0,0,8.4,0,28.8,42,29,0,63.8,100,4/02/2011
20110205,36,31.1,0,25.2,0,0.2,0,9.8,0,27.4,42,27.9,0,61.8,87.1,5/02/2011
20110206,37,30.9,0,25,0,6.8,0,4.6,0,25.3,42,31.7,0,71,100,6/02/2011
20110207,38,29.3,0,24.2,0,0,0,5.2,0,14,42,24.3,0,59.6,80.5,7/02/2011
20110208,39,25.9,0,22.2,0,0.2,0,2.2,0,7,42,23.4,0,70,87.5,8/02/2011
20110209,40,28.1,0,20.7,0,15.6,0,7.6,0,23.1,42,20.3,0,53.4,83.2,9/02/2011
20110210,41,27.9,0,19.9,0,0,0,8.6,0,23.2,42,21.7,0,57.8,93.4,10/02/2011
20110211,42,27.5,0,20.3,0,0.6,0,2.8,0,18.2,42,23.7,0,64.6,99.5,11/02/2011
20110212,43,29.3,0,19.2,0,0.2,0,6.4,0,28.2,42,22.2,0,54.5,99.8,12/02/2011
20110213,44,29.1,0,20.6,0,4.6,0,6.4,0,21.2,42,24.4,0,60.6,100,13/02/2011
20110214,45,30.1,0,22,0,0,0,8.6,0,24.1,42,24.4,0,57.2,92.3,14/02/2011
20110215,46,28.5,0,20.5,0,9.6,0,4.8,0,17.5,42,25.6,0,65.8,100,15/02/2011
20110216,47,28.2,0,20.1,0,3.2,0,3.6,0,15.3,42,26.1,0,68.3,100,16/02/2011
20110217,48,28.6,0,21.9,0,2.2,0,4.4,0,20.9,42,27.9,0,71.3,100,17/02/2011
20110218,49,29.4,0,21.3,0,0.6,0,8,0,26.1,42,25.3,0,61.7,99.9,18/02/2011
20110219,50,29.7,0,23.3,0,0,0,3.6,0,25.7,42,26.4,0,63.3,92.3,19/02/2011
20110220,51,31.7,0,21.6,0,0,0,8,0,26.9,42,22.1,0,47.3,85.7,20/02/2011
20110221,52,32.2,0,23.6,0,0,0,10.6,0,21,42,30.4,0,63.2,100,21/02/2011
20110222,53,28.1,0,21.6,0,28.4,0,7,0,20.3,42,20.8,0,54.7,80.7,22/02/2011
20110223,54,27.2,0,18.1,0,0.4,0,6.6,0,18.6,42,20,0,55.5,96.3,23/02/2011
20110224,55,26.6,0,18.7,0,2.8,0,4.2,0,21.4,42,20.4,0,58.6,94.6,24/02/2011
20110225,56,27.6,0,18.1,0,0,0,7.4,0,26.2,42,19.4,0,52.5,93.5,25/02/2011
20110226,57,28.7,0,18.5,0,0,0,5.2,0,25.2,42,19.7,0,50,92.6,26/02/2011
20110227,58,29.5,0,21.8,0,0,0,8,0,23.8,42,20.8,0,50.5,79.7,27/02/2011
20110228,59,29.7,0,20.6,0,0,0,7.4,0,25.9,42,20.9,0,50.1,86.2,28/02/2011
20110301,60,30.4,0,21.4,0,0,0,7,0,26.6,42,23.1,0,53.2,90.7,1/03/2011
20110302,61,29.5,0,21.1,0,6,0,5,0,24.1,42,25.6,0,62.1,100,2/03/2011
20110303,62,30.4,0,23.8,0,5.6,0,1.2,0,23.8,42,29.1,0,67,98.7,3/03/2011
20110304,63,24.7,0,21.8,0,56.6,0,2.2,0,3.9,42,26.4,0,84.9,100,4/03/2011
20110305,64,26.6,0,21,0,28.2,0,5,0,8.3,42,25.3,0,72.7,100,5/03/2011
20110306,65,26.5,0,20.5,0,1,0,6.6,0,20.7,42,18.3,0,52.9,75.9,6/03/2011
20110307,66,26.5,0,17.9,0,1.4,0,6.2,0,20.6,42,16.9,0,48.8,82.4,7/03/2011
20110308,67,26.8,0,17.5,0,0.6,0,5.2,0,20.8,42,20.3,0,57.6,100,8/03/2011
20110309,68,26.5,0,18.1,0,0,0,6.8,0,19,42,18.8,0,54.3,90.6,9/03/2011
20110310,69,27,0,18.7,0,0,0,3.2,0,16.3,42,20.5,0,57.5,95.1,10/03/2011
20110311,70,28,0,20.9,0,0,0,5.6,0,22.8,42,22,0,58.2,89,11/03/2011
20110312,71,28,0,21.7,0,7,0,5.6,0,19.2,42,23.7,0,62.7,91.3,12/03/2011
20110313,72,28.2,0,20.4,0,0,0,5.2,0,21.3,42,23.5,0,61.5,98.1,13/03/2011
20110314,73,28,0,23.1,0,0.8,0,7.6,0,23,42,22.5,0,59.5,79.6,14/03/2011
20110315,74,28.3,0,20.1,0,0,0,5.6,0,24,42,21.8,0,56.7,92.7,15/03/2011
20110316,75,28.8,0,20.8,0,0,0,4.4,0,20.4,42,23.8,0,60.1,96.9,16/03/2011
20110317,76,28.4,0,21.9,0,0,0,5,0,17.5,42,24.6,0,63.6,93.7,17/03/2011
20110318,77,27.1,0,21.4,0,0.2,0,2.4,0,8.9,42,23.7,0,66.1,93,18/03/2011
20110319,78,23.2,0,21.8,0,0.6,0,2,0,2.6,42,24.4,0,85.8,93.5,19/03/2011
20110320,79,25.5,0,20.3,0,40.4,0,1.4,0,9.8,42,26.6,0,81.5,100,20/03/2011
20110321,80,29.3,0,21.7,0,3.4,0,3,0,16,42,26.3,0,64.5,100,21/03/2011
20110322,81,30.7,0,22.9,0,0,0,5.4,0,20.7,42,29.3,0,66.3,100,22/03/2011
20110323,82,32.3,0,20.3,0,0,0,7.8,0,22.7,42,18,0,37.2,75.6,23/03/2011
20110324,83,30.9,0,20,0,0,0,7.8,0,23.3,42,17.4,0,39,74.5,24/03/2011
20110325,84,30.3,0,15,0,0,0,8,0,22.8,42,13.1,0,30.3,76.9,25/03/2011
20110326,85,27.3,0,18.3,0,0,0,8,0,21.6,42,19.6,0,54,93.2,26/03/2011
20110327,86,27.3,0,18.1,0,0,0,7.2,0,16.5,42,17.8,0,49.1,85.8,27/03/2011
20110328,87,26.7,0,17.1,0,0,0,3.2,0,15,42,18.2,0,52,93.4,28/03/2011
20110329,88,26.5,0,19.5,0,2,0,6,0,11,42,19.6,0,56.6,86.5,29/03/2011
20110330,89,24.2,0,20,0,19,0,1,0,3.3,42,23,0,76.2,98.4,30/03/2011
20110331,90,26.7,0,19.5,0,15.8,0,4,0,17,42,22.7,0,64.8,100,31/03/2011
20110401,91,27,0,18.3,0,0,0,5.2,0,15.1,42,20.5,0,57.5,97.5,1/04/2011
20110402,92,27.1,0,17.3,0,0,0,4.4,0,20.5,42,19.5,0,54.4,98.8,2/04/2011
20110403,93,26.1,0,17.4,0,0,0,4,0,14.2,42,19.1,0,56.5,96.2,3/04/2011
20110404,94,26.1,0,16.6,0,0,0,5.6,0,20.6,42,17.4,0,51.5,92.2,4/04/2011
20110405,95,25.2,0,17.3,0,0.2,0,2.2,0,14.4,42,18.2,0,56.8,92.2,5/04/2011
20110406,96,25.4,0,15.2,0,2.2,0,7.2,0,20.1,42,17.5,0,54,100,6/04/2011
20110407,97,25.3,0,16.4,0,0.6,0,3.2,0,18,42,17.3,0,53.7,92.8,7/04/2011
20110408,98,23.3,0,17.8,0,5.8,0,1.2,0,6.9,42,19.9,0,69.6,97.7,8/04/2011
20110409,99,25.2,0,15.9,0,4.4,0,5.4,0,17.7,42,19.9,0,62.1,100,9/04/2011
20110410,100,26,0,15.2,0,0.4,0,5,0,20.3,42,17.5,0,52.1,100,10/04/2011
20110411,101,26.4,0,17.1,0,0,0,5,0,17.7,42,19.4,0,56.4,99.5,11/04/2011
20110412,102,26.8,0,17.1,0,10.8,0,5,0,20,42,15.3,0,43.4,78.5,12/04/2011
20110413,103,26.1,0,14.8,0,0,0,3.2,0,18.3,42,13.2,0,39,78.5,13/04/2011
20110414,104,28.8,0,16.2,0,0,0,4,0,19.9,42,20.1,0,50.8,100,14/04/2011
20110415,105,26.4,0,16.6,0,0,0,4,0,19,42,19.9,0,57.8,100,15/04/2011
20110416,106,22.8,0,17.9,0,0,0,2.6,0,5.4,42,19.9,0,71.7,97.1,16/04/2011
20110417,107,24.5,0,17.5,0,0.4,0,2.8,0,10.5,42,17.8,0,57.9,89.1,17/04/2011
20110418,108,20.6,0,18.3,0,8.6,0,4.2,0,5.5,42,20.3,0,83.7,96.6,18/04/2011
20110419,109,23.9,0,17.9,0,28.6,0,2.6,0,9,42,19.4,0,65.4,94.6,19/04/2011
20110420,110,25.6,0,19.4,0,8.4,0,3.4,0,16.2,42,23.2,0,70.7,100,20/04/2011
20110421,111,26.5,0,18.5,0,0,0,2.4,0,16.4,42,21.4,0,61.8,100,21/04/2011
20110422,112,26.7,0,17.8,0,0,0,3.4,0,18,42,22.7,0,64.8,100,22/04/2011
20110423,113,26.5,0,17.4,0,0,0,4,0,14.2,42,21.4,0,61.8,100,23/04/2011
20110424,114,26,0,16.6,0,0,0,3.6,0,15.6,42,19.5,0,58,100,24/04/2011
20110425,115,25.4,0,18.2,0,0.2,0,4,0,10.4,42,18.3,0,56.4,87.6,25/04/2011
20110426,116,25.1,0,16,0,1,0,3.2,0,11.1,42,18.3,0,57.4,100,26/04/2011
20110427,117,22.4,0,15.1,0,7.2,0,2.4,0,13.1,42,17.3,0,63.9,100,27/04/2011
20110428,118,22.3,0,15.2,0,9.4,0,2.4,0,10.9,42,18.4,0,68.4,100,28/04/2011
20110429,119,24.4,0,15.8,0,4.4,0,3.6,0,14.6,42,16.9,0,55.3,94.2,29/04/2011
20110430,120,24.6,0,15.4,0,2.2,0,3.4,0,15.5,42,18.3,0,59.2,100,30/04/2011
20110501,121,26.1,0,14,0,0,0,3,0,17.3,42,15.2,0,45,95.1,1/05/2011
20110502,122,24.7,0,12.6,0,0,0,4,0,16.9,42,15.8,0,50.8,100,2/05/2011
20110503,123,24.4,0,15.2,0,0,0,3.4,0,12.9,42,18.8,0,61.5,100,3/05/2011
20110504,124,23.1,0,14.5,0,7,0,3.4,0,15,42,16.5,0,58.4,100,4/05/2011
20110505,125,24.1,0,13.1,0,0,0,4,0,15.1,42,13.1,0,43.7,87,5/05/2011
20110506,126,23.9,0,13.8,0,0,0,4,0,16.3,42,12,0,40.5,76.1,6/05/2011
20110507,127,23.3,0,11.5,0,0,0,3.8,0,16.7,42,12.3,0,43,90.7,7/05/2011
20110508,128,22.8,0,11.7,0,0,0,2,0,12.9,42,13.9,0,50.1,100,8/05/2011
20110509,129,19.1,0,16.3,0,4.8,0,1.6,0,4.3,42,17.5,0,79.2,94.5,9/05/2011
20110510,130,22.1,0,12.2,0,2,0,3.4,0,15.5,42,13.2,0,49.6,92.9,10/05/2011
20110511,131,21.6,0,8.5,0,0,0,5.4,0,16.3,42,10.7,0,41.5,96.5,11/05/2011
20110512,132,21,0,9.3,0,0,0,5.6,0,15.9,42,7,0,28.2,59.8,12/05/2011
20110513,133,21.6,0,7.4,0,0,0,4,0,15.9,42,7.9,0,30.6,76.8,13/05/2011
20110514,134,22.1,0,8.8,0,0,0,4,0,15.9,42,9.8,0,36.9,86.6,14/05/2011
20110515,135,21.8,0,9.6,0,0,0,4.4,0,15.4,42,6.6,0,25.3,55.2,15/05/2011
20110516,136,22.4,0,10.8,0,0,0,3.2,0,12.6,42,11.1,0,41,85.8,16/05/2011
20110517,137,22.8,0,11.3,0,0,0,4,0,14.3,42,13.8,0,49.7,100,17/05/2011
20110518,138,22.5,0,12,0,0,0,3,0,12.8,42,12.2,0,44.8,87,18/05/2011
20110519,139,23.2,0,13.5,0,0,0,3,0,10.3,42,16.4,0,57.7,100,19/05/2011
20110520,140,23.3,0,13,0,1.2,0,3,0,12.6,42,15.6,0,54.6,100,20/05/2011
20110521,141,22.9,0,13.5,0,0,0,2.2,0,10.4,42,16.9,0,60.5,100,21/05/2011
20110522,142,22.9,0,16.9,0,10.2,0,1.2,0,10.6,42,20,0,71.6,100,22/05/2011
20110523,143,22.4,0,14.7,0,0.2,0,0.8,0,7.1,42,18.9,0,69.8,100,23/05/2011
20110524,144,22.4,0,13.9,0,6,0,5.6,0,13.8,42,13.8,0,51,86.9,24/05/2011
20110525,145,19.2,0,10.5,0,0,0,6,0,14.2,42,10,0,45,78.8,25/05/2011
20110526,146,21.5,0,8.9,0,0,0,3.2,0,14.2,42,9.3,0,36.3,81.6,26/05/2011
20110527,147,22.7,0,7.9,0,0,0,3,0,14,42,10.6,0,38.4,99.6,27/05/2011
20110528,148,21.4,0,9.3,0,0,0,2.8,0,11.9,42,12.8,0,50.2,100,28/05/2011
20110529,149,21.7,0,12.6,0,0,0,2,0,12,42,13.8,0,53.2,94.7,29/05/2011
20110530,150,20.5,0,14.3,0,12.8,0,2,0,12.5,42,16,0,66.4,98.2,30/05/2011
20110531,151,20.5,0,9.8,0,0,0,4.2,0,12.3,42,12.4,0,51.4,100,31/05/2011
20110601,152,19.1,0,9.4,0,0,0,0.4,0,10,42,11.1,0,50.2,94.2,1/06/2011
20110602,153,22.9,0,11.6,0,0,0,3.4,0,12.6,42,16.1,0,57.7,100,2/06/2011
20110603,154,23.4,0,12.1,0,0,0,2.8,0,13.8,42,12.4,0,43.1,87.9,3/06/2011
